,DA Price,Net Load Forecast,System Margin,Day,Hour,Month,DA Price_24,DA Price_144,DA Price_168
2018-09-27 04:00:00,66.4,42259,0.792585607,3,4,9,60.47,54.8,66.89
2018-09-27 05:00:00,74.9,48710,0.859274505,3,5,9,75.36,71.86,75.7
2018-09-27 06:00:00,78,50701,0.874172853,3,6,9,75.25,74.29,75.94
2018-09-27 07:00:00,75.21,51520,0.879216863,3,7,9,74.9,65.85,74.17
2018-09-27 08:00:00,68.46,50471,0.870222309,3,8,9,74.1,59.17,68.89
2018-09-27 09:00:00,70.7,49322,0.867206478,3,9,9,72.5,65.09,68.07
2018-09-27 10:00:00,60.22,48972,0.878578641,3,10,9,67.85,69.96,64.94
2018-09-27 11:00:00,61.5,48129,0.876905156,3,11,9,64.43,67.16,60.09
2018-09-27 12:00:00,60.68,46793,0.867326535,3,12,9,63.96,64.19,60.49
2018-09-27 13:00:00,60.76,45546,0.854035954,3,13,9,64.68,59.24,57.33
2018-09-27 14:00:00,62.43,44640,0.819823139,3,14,9,62.38,55.17,56.87
2018-09-27 15:00:00,66.44,44740,0.801140437,3,15,9,71.73,60.17,69.13
2018-09-27 16:00:00,75,46730,0.813320418,3,16,9,74.75,68.09,75.01
2018-09-27 17:00:00,78.26,50431,0.856130025,3,17,9,76.78,75,79.65
2018-09-27 18:00:00,79.73,51663,0.872185486,3,18,9,79.99,75.79,78.89
2018-09-27 19:00:00,66.53,48223,0.847339788,3,19,9,68.3,68.21,69.46
2018-09-27 20:00:00,65.76,46181,0.82592122,3,20,9,72.69,72.4,62.26
2018-09-27 21:00:00,64.14,48488,0.877975659,3,21,9,63.28,68.84,54.1
2018-09-27 22:00:00,61.13,45393,0.93065176,3,22,9,62.67,66.46,54.48
2018-09-27 23:00:00,58.89,41874,0.897785673,3,23,9,57.6,58.31,43.82
2018-09-28 00:00:00,52.01,40854,0.906605424,4,0,9,48.25,56.82,32.58
2018-09-28 01:00:00,48.72,38002,0.847087113,4,1,9,45.59,49.62,31.95
2018-09-28 02:00:00,48.98,36899,0.822722821,4,2,9,44.92,42.04,28.81
2018-09-28 03:00:00,51.3,38046,0.813295615,4,3,9,52.45,43.54,34.89
2018-09-28 04:00:00,63.13,42074,0.830447179,4,4,9,66.4,48.1,54.8
2018-09-28 05:00:00,78,48551,0.903929344,4,5,9,74.9,57.74,71.86
2018-09-28 06:00:00,80,50169,0.918475384,4,6,9,78,65.61,74.29
2018-09-28 07:00:00,78.03,50258,0.908997004,4,7,9,75.21,73.37,65.85
2018-09-28 08:00:00,73.26,49322,0.887411259,4,8,9,68.46,73.24,59.17
2018-09-28 09:00:00,70.97,48547,0.888371017,4,9,9,70.7,72.59,65.09
2018-09-28 10:00:00,67.68,47453,0.880063827,4,10,9,60.22,71.15,69.96
2018-09-28 11:00:00,62.58,45930,0.863695747,4,11,9,61.5,68.59,67.16
2018-09-28 12:00:00,56.6,43677,0.847941762,4,12,9,60.68,67.28,64.19
2018-09-28 13:00:00,53.89,41971,0.83506095,4,13,9,60.76,68.47,59.24
2018-09-28 14:00:00,54.38,40517,0.820210526,4,14,9,62.43,68.11,55.17
2018-09-28 15:00:00,53.8,40000,0.811156602,4,15,9,66.44,66.71,60.17
2018-09-28 16:00:00,59.92,41975,0.816395095,4,16,9,75,71.39,68.09
2018-09-28 17:00:00,68.76,44540,0.839007175,4,17,9,78.26,75.7,75
2018-09-28 18:00:00,64.12,45797,0.875323489,4,18,9,79.73,77.08,75.79
2018-09-28 19:00:00,58.58,42645,0.850387896,4,19,9,66.53,75.69,68.21
2018-09-28 20:00:00,59.94,40843,0.824643541,4,20,9,65.76,72.01,72.4
2018-09-28 21:00:00,56.63,43891,0.887770689,4,21,9,64.14,69.2,68.84
2018-09-28 22:00:00,57.44,40193,0.867571183,4,22,9,61.13,59.06,66.46
2018-09-28 23:00:00,55.7,36539,0.855061429,4,23,9,58.89,46.58,58.31
2018-09-29 00:00:00,52.38,35431,0.87019501,5,0,9,52.01,38.56,56.82
2018-09-29 01:00:00,48.5,32823,0.822719374,5,1,9,48.72,37.47,49.62
2018-09-29 02:00:00,47.81,31565,0.797494224,5,2,9,48.98,33.6,42.04
2018-09-29 03:00:00,48.42,31755,0.799919673,5,3,9,51.3,32.08,43.54
2018-09-29 04:00:00,54.4,33578,0.827945639,5,4,9,63.13,36.09,48.1
2018-09-29 05:00:00,55.38,35950,0.833906644,5,5,9,78,43.14,57.74
2018-09-29 06:00:00,59.9,37117,0.835244687,5,6,9,80,55.1,65.61
2018-09-29 07:00:00,65.34,39462,0.860595343,5,7,9,78.03,57.79,73.37
2018-09-29 08:00:00,63.21,39851,0.879987568,5,8,9,73.26,56.35,73.24
2018-09-29 09:00:00,61.8,39401,0.890104136,5,9,9,70.97,60.13,72.59
2018-09-29 10:00:00,61.44,39707,0.911842309,5,10,9,67.68,57.25,71.15
2018-09-29 11:00:00,57.39,39498,0.939898335,5,11,9,62.58,56.06,68.59
2018-09-29 12:00:00,54.11,36862,0.916656367,5,12,9,56.6,47.64,67.28
2018-09-29 13:00:00,54.48,35856,0.901891773,5,13,9,53.89,39.92,68.47
2018-09-29 14:00:00,58.19,35267,0.880028736,5,14,9,54.38,37.58,68.11
2018-09-29 15:00:00,57.95,35951,0.847370266,5,15,9,53.8,40.9,66.71
2018-09-29 16:00:00,70.01,38417,0.841528744,5,16,9,59.92,57.58,71.39
2018-09-29 17:00:00,75.46,41844,0.873125493,5,17,9,68.76,61.78,75.7
2018-09-29 18:00:00,77.49,44324,0.90884135,5,18,9,64.12,67.36,77.08
2018-09-29 19:00:00,68.88,41709,0.872398154,5,19,9,58.58,54.46,75.69
2018-09-29 20:00:00,69.26,40346,0.855380943,5,20,9,59.94,61.67,72.01
2018-09-29 21:00:00,65.69,43433,0.905577891,5,21,9,56.63,67.55,69.2
2018-09-29 22:00:00,62.86,40986,0.951662952,5,22,9,57.44,48.36,59.06
2018-09-29 23:00:00,57.2,38245,0.948731131,5,23,9,55.7,48.18,46.58
2018-09-30 00:00:00,54.87,37253,0.939773405,6,0,9,52.38,46.84,38.56
2018-09-30 01:00:00,49.66,34553,0.895581144,6,1,9,48.5,38.23,37.47
2018-09-30 02:00:00,42.54,33303,0.866441251,6,2,9,47.81,38.91,33.6
2018-09-30 03:00:00,43.41,33351,0.86523794,6,3,9,48.42,50.42,32.08
2018-09-30 04:00:00,48.33,34479,0.878271994,6,4,9,54.4,60.46,36.09
2018-09-30 05:00:00,46.79,35904,0.889027342,6,5,9,55.38,78.93,43.14
2018-09-30 06:00:00,54.41,36923,0.90051762,6,6,9,59.9,80.96,55.1
2018-09-30 07:00:00,49.8,39144,0.938306898,6,7,9,65.34,81.17,57.79
2018-09-30 08:00:00,54.44,39586,0.921087013,6,8,9,63.21,73.9,56.35
2018-09-30 09:00:00,56.44,39312,0.927239127,6,9,9,61.8,74.55,60.13
2018-09-30 10:00:00,59.72,40414,0.962421756,6,10,9,61.44,71.06,57.25
2018-09-30 11:00:00,59.69,40193,0.977233909,6,11,9,57.39,70.92,56.06
2018-09-30 12:00:00,41.45,37248,0.900900901,6,12,9,54.11,69.9,47.64
2018-09-30 13:00:00,45.34,34953,0.859054932,6,13,9,54.48,69.29,39.92
2018-09-30 14:00:00,48.25,33921,0.82589143,6,14,9,58.19,68.8,37.58
2018-09-30 15:00:00,55.8,34358,0.813514255,6,15,9,57.95,69.56,40.9
2018-09-30 16:00:00,64.62,36698,0.799175819,6,16,9,70.01,71.68,57.58
2018-09-30 17:00:00,74.21,40886,0.834377108,6,17,9,75.46,78.3,61.78
2018-09-30 18:00:00,74.39,44209,0.894193499,6,18,9,77.49,74.29,67.36
2018-09-30 19:00:00,65.31,42141,0.862703331,6,19,9,68.88,72.13,54.46
2018-09-30 20:00:00,67.19,40424,0.824847447,6,20,9,69.26,70.01,61.67
2018-09-30 21:00:00,61.19,43507,0.893812367,6,21,9,65.69,69.29,67.55
2018-09-30 22:00:00,59.53,40860,0.890525543,6,22,9,62.86,55.96,48.36
2018-09-30 23:00:00,56.1,37631,0.852858285,6,23,9,57.2,52.49,48.18
2018-10-01 00:00:00,51.41,36502,0.843679338,0,0,10,54.87,47.7,46.84
2018-10-01 01:00:00,47.38,33804,0.786581347,0,1,10,49.66,44.96,38.23
2018-10-01 02:00:00,47.59,32705,0.764938041,0,2,10,42.54,44.49,38.91
2018-10-01 03:00:00,51.61,34257,0.774708586,0,3,10,43.41,54.09,50.42
2018-10-01 04:00:00,69.13,38878,0.782172373,0,4,10,48.33,65.5,60.46
2018-10-01 05:00:00,77.32,45550,0.852149465,0,5,10,46.79,76.93,78.93
2018-10-01 06:00:00,84.97,47871,0.865389467,0,6,10,54.41,82.9,80.96
2018-10-01 07:00:00,79.56,48549,0.860118805,0,7,10,49.8,76.77,81.17
2018-10-01 08:00:00,73.7,47889,0.855177246,0,8,10,54.44,74.21,73.9
2018-10-01 09:00:00,72.45,46831,0.857400722,0,9,10,56.44,71.29,74.55
2018-10-01 10:00:00,69.95,46222,0.87085035,0,10,10,59.72,63.1,71.06
2018-10-01 11:00:00,66.23,45401,0.878457374,0,11,10,59.69,59.38,70.92
2018-10-01 12:00:00,61.17,43559,0.870731707,0,12,10,41.45,58.77,69.9
2018-10-01 13:00:00,59.45,41926,0.863029416,0,13,10,45.34,60.03,69.29
2018-10-01 14:00:00,58.18,40859,0.85497579,0,14,10,48.25,64.31,68.8
2018-10-01 15:00:00,60.42,40348,0.832320367,0,15,10,55.8,71.45,69.56
2018-10-01 16:00:00,69.93,42776,0.837970157,0,16,10,64.62,75.09,71.68
2018-10-01 17:00:00,75,47085,0.87353518,0,17,10,74.21,89.01,78.3
2018-10-01 18:00:00,75.67,49019,0.896701919,0,18,10,74.39,79.73,74.29
2018-10-01 19:00:00,70.08,46232,0.859482962,0,19,10,65.31,74.39,72.13
2018-10-01 20:00:00,64.91,44595,0.846355296,0,20,10,67.19,65.8,70.01
2018-10-01 21:00:00,59.49,48107,0.915524104,0,21,10,61.19,58.98,69.29
2018-10-01 22:00:00,59.14,45200,0.91434987,0,22,10,59.53,47.98,55.96
2018-10-01 23:00:00,56.97,41775,0.899302335,0,23,10,56.1,49.3,52.49
2018-10-02 00:00:00,51.41,40597,0.895196056,1,0,10,51.41,45.28,47.7
2018-10-02 01:00:00,48.55,38116,0.84603942,1,1,10,47.38,35.7,44.96
2018-10-02 02:00:00,48.29,36935,0.820889366,1,2,10,47.59,35.81,44.49
2018-10-02 03:00:00,50.64,38551,0.832412893,1,3,10,51.61,49.86,54.09
2018-10-02 04:00:00,58.18,43232,0.840107418,1,4,10,69.13,60.47,65.5
2018-10-02 05:00:00,73.43,49360,0.896692806,1,5,10,77.32,75.36,76.93
2018-10-02 06:00:00,74.26,51135,0.899081964,1,6,10,84.97,75.25,82.9
2018-10-02 07:00:00,75.49,51324,0.890229192,1,7,10,79.56,74.9,76.77
2018-10-02 08:00:00,73.7,50222,0.887423127,1,8,10,73.7,74.1,74.21
2018-10-02 09:00:00,70.47,49112,0.891861761,1,9,10,72.45,72.5,71.29
2018-10-02 10:00:00,71.5,47957,0.884501886,1,10,10,69.95,67.85,63.1
2018-10-02 11:00:00,69.93,46863,0.87893707,1,11,10,66.23,64.43,59.38
2018-10-02 12:00:00,65.99,44983,0.863676201,1,12,10,61.17,63.96,58.77
2018-10-02 13:00:00,65.1,43381,0.843009641,1,13,10,59.45,64.68,60.03
2018-10-02 14:00:00,65.01,42526,0.826149425,1,14,10,58.18,62.38,64.31
2018-10-02 15:00:00,67.13,42434,0.812219464,1,15,10,60.42,71.73,71.45
2018-10-02 16:00:00,73.94,44644,0.82968636,1,16,10,69.93,74.75,75.09
2018-10-02 17:00:00,81.12,48569,0.861970171,1,17,10,75,76.78,89.01
2018-10-02 18:00:00,80,50197,0.887100763,1,18,10,75.67,79.99,79.73
2018-10-02 19:00:00,75.21,46169,0.838756449,1,19,10,70.08,68.3,74.39
2018-10-02 20:00:00,69.95,44193,0.817259144,1,20,10,64.91,72.69,65.8
2018-10-02 21:00:00,65.1,47316,0.891417152,1,21,10,59.49,63.28,58.98
2018-10-02 22:00:00,61.87,44093,0.874845426,1,22,10,59.14,62.67,47.98
2018-10-02 23:00:00,58.44,40584,0.838524197,1,23,10,56.97,57.6,49.3
2018-10-03 00:00:00,50.62,39325,0.829920241,2,0,10,51.41,48.25,45.28
2018-10-03 01:00:00,38.89,36799,0.808142494,2,1,10,48.55,45.59,35.7
2018-10-03 02:00:00,40.37,35873,0.790259262,2,2,10,48.29,44.92,35.81
2018-10-03 03:00:00,55.65,37397,0.788665275,2,3,10,50.64,52.45,49.86
2018-10-03 04:00:00,61.03,41915,0.806612771,2,4,10,58.18,66.4,60.47
2018-10-03 05:00:00,77,48381,0.867422881,2,5,10,73.43,74.9,75.36
2018-10-03 06:00:00,78.68,50547,0.879623448,2,6,10,74.26,78,75.25
2018-10-03 07:00:00,79.73,51507,0.883461728,2,7,10,75.49,75.21,74.9
2018-10-03 08:00:00,78,51004,0.87241966,2,8,10,73.7,68.46,74.1
2018-10-03 09:00:00,76.89,50839,0.876396982,2,9,10,70.47,70.7,72.5
2018-10-03 10:00:00,75.67,50416,0.878652469,2,10,10,71.5,60.22,67.85
2018-10-03 11:00:00,75.85,49670,0.87736029,2,11,10,69.93,61.5,64.43
2018-10-03 12:00:00,71.52,48338,0.865877081,2,12,10,65.99,60.68,63.96
2018-10-03 13:00:00,68.24,46504,0.84931908,2,13,10,65.1,60.76,64.68
2018-10-03 14:00:00,64.59,45659,0.843790926,2,14,10,65.01,62.43,62.38
2018-10-03 15:00:00,74.14,45531,0.828692544,2,15,10,67.13,66.44,71.73
2018-10-03 16:00:00,77.03,47826,0.842202991,2,16,10,73.94,75,74.75
2018-10-03 17:00:00,85.6,51978,0.881057269,2,17,10,81.12,78.26,76.78
2018-10-03 18:00:00,81.65,53324,0.90679143,2,18,10,80,79.73,79.99
2018-10-03 19:00:00,78.27,49041,0.861907598,2,19,10,75.21,66.53,68.3
2018-10-03 20:00:00,73.38,46757,0.83571946,2,20,10,69.95,65.76,72.69
2018-10-03 21:00:00,65.95,49223,0.881102934,2,21,10,65.1,64.14,63.28
2018-10-03 22:00:00,62.77,46271,0.904687412,2,22,10,61.87,61.13,62.67
2018-10-03 23:00:00,59,43037,0.870047051,2,23,10,58.44,58.89,57.6
2018-10-04 00:00:00,58.08,41753,0.8623256,3,0,10,50.62,52.01,48.25
2018-10-04 01:00:00,51.23,39092,0.838933091,3,1,10,38.89,48.72,45.59
2018-10-04 02:00:00,47.53,37881,0.802525715,3,2,10,40.37,48.98,44.92
2018-10-04 03:00:00,54.91,39218,0.794038364,3,3,10,55.65,51.3,52.45
2018-10-04 04:00:00,74.67,43795,0.825879383,3,4,10,61.03,63.13,66.4
2018-10-04 05:00:00,80.37,50521,0.905372811,3,5,10,77,78,74.9
2018-10-04 06:00:00,81.22,52345,0.919108182,3,6,10,78.68,80,78
2018-10-04 07:00:00,82.31,52746,0.919606415,3,7,10,79.73,78.03,75.21
2018-10-04 08:00:00,79.17,51783,0.911841401,3,8,10,78,73.26,68.46
2018-10-04 09:00:00,76.89,50802,0.914461169,3,9,10,76.89,70.97,70.7
2018-10-04 10:00:00,74.98,50191,0.915089022,3,10,10,75.67,67.68,60.22
2018-10-04 11:00:00,72.89,49291,0.906359374,3,11,10,75.85,62.58,61.5
2018-10-04 12:00:00,67.31,47673,0.891815303,3,12,10,71.52,56.6,60.68
2018-10-04 13:00:00,63.97,46412,0.878511936,3,13,10,68.24,53.89,60.76
2018-10-04 14:00:00,68.58,45503,0.860011592,3,14,10,64.59,54.38,62.43
2018-10-04 15:00:00,77.24,45556,0.846022241,3,15,10,74.14,53.8,66.44
2018-10-04 16:00:00,80.46,47499,0.854278212,3,16,10,77.03,59.92,75
2018-10-04 17:00:00,91.13,51118,0.878289419,3,17,10,85.6,68.76,78.26
2018-10-04 18:00:00,84.13,52312,0.904733877,3,18,10,81.65,64.12,79.73
2018-10-04 19:00:00,79.81,48606,0.860200372,3,19,10,78.27,58.58,66.53
2018-10-04 20:00:00,76.2,46249,0.832716188,3,20,10,73.38,59.94,65.76
2018-10-04 21:00:00,71.18,48691,0.871240537,3,21,10,65.95,56.63,64.14
2018-10-04 22:00:00,61.03,44850,0.850697249,3,22,10,62.77,57.44,61.13
2018-10-04 23:00:00,55.07,41277,0.830044005,3,23,10,59,55.7,58.89
2018-10-05 00:00:00,52.73,39753,0.820636451,4,0,10,58.08,52.38,52.01
2018-10-05 01:00:00,49.76,37201,0.78193725,4,1,10,51.23,48.5,48.72
2018-10-05 02:00:00,48.28,35949,0.754155152,4,2,10,47.53,47.81,48.98
2018-10-05 03:00:00,54.2,37346,0.767598363,4,3,10,54.91,48.42,51.3
2018-10-05 04:00:00,65.09,41741,0.7734375,4,4,10,74.67,54.4,63.13
2018-10-05 05:00:00,79.08,48035,0.845105534,4,5,10,80.37,55.38,78
2018-10-05 06:00:00,80,50030,0.858135646,4,6,10,81.22,59.9,80
2018-10-05 07:00:00,79.47,50825,0.86090912,4,7,10,82.31,65.34,78.03
2018-10-05 08:00:00,76.39,50124,0.854234824,4,8,10,79.17,63.21,73.26
2018-10-05 09:00:00,75,48765,0.846482448,4,9,10,76.89,61.8,70.97
2018-10-05 10:00:00,74.9,48300,0.853115727,4,10,10,74.98,61.44,67.68
2018-10-05 11:00:00,63.36,47839,0.860021361,4,11,10,72.89,57.39,62.58
2018-10-05 12:00:00,65.66,45859,0.841759025,4,12,10,67.31,54.11,56.6
2018-10-05 13:00:00,64.49,44435,0.828811295,4,13,10,63.97,54.48,53.89
2018-10-05 14:00:00,64.51,43556,0.815090045,4,14,10,68.58,58.19,54.38
2018-10-05 15:00:00,75,43894,0.797770568,4,15,10,77.24,57.95,53.8
2018-10-05 16:00:00,78.66,46112,0.819149828,4,16,10,80.46,70.01,59.92
2018-10-05 17:00:00,82.96,49032,0.840941855,4,17,10,91.13,75.46,68.76
2018-10-05 18:00:00,79.9,50463,0.868933741,4,18,10,84.13,77.49,64.12
2018-10-05 19:00:00,68.1,46582,0.833533427,4,19,10,79.81,68.88,58.58
2018-10-05 20:00:00,64.53,44601,0.826613257,4,20,10,76.2,69.26,59.94
2018-10-05 21:00:00,59.15,47070,0.914835165,4,21,10,71.18,65.69,56.63
2018-10-05 22:00:00,55.04,43809,0.875288112,4,22,10,61.03,62.86,57.44
2018-10-05 23:00:00,53.68,39926,0.85761899,4,23,10,55.07,57.2,55.7
2018-10-06 00:00:00,51.52,38291,0.857022531,5,0,10,52.73,54.87,52.38
2018-10-06 01:00:00,51,35172,0.815299555,5,1,10,49.76,49.66,48.5
2018-10-06 02:00:00,50,33453,0.784211781,5,2,10,48.28,42.54,47.81
2018-10-06 03:00:00,46.91,33133,0.780286141,5,3,10,54.2,43.41,48.42
2018-10-06 04:00:00,53.03,34291,0.792404795,5,4,10,65.09,48.33,54.4
2018-10-06 05:00:00,62.37,36198,0.78994326,5,5,10,79.08,46.79,55.38
2018-10-06 06:00:00,63.98,37706,0.782471122,5,6,10,80,54.41,59.9
2018-10-06 07:00:00,70.72,40139,0.810223856,5,7,10,79.47,49.8,65.34
2018-10-06 08:00:00,64.79,40608,0.832886539,5,8,10,76.39,54.44,63.21
2018-10-06 09:00:00,59.06,40320,0.846453047,5,9,10,75,56.44,61.8
2018-10-06 10:00:00,58,40984,0.881024516,5,10,10,74.9,59.72,61.44
2018-10-06 11:00:00,51.62,40561,0.905342757,5,11,10,63.36,59.69,57.39
2018-10-06 12:00:00,50.2,37728,0.865493485,5,12,10,65.66,41.45,54.11
2018-10-06 13:00:00,49.38,36179,0.841822848,5,13,10,64.49,45.34,54.48
2018-10-06 14:00:00,54.81,35417,0.808396519,5,14,10,64.51,48.25,58.19
2018-10-06 15:00:00,59.93,35652,0.772370663,5,15,10,75,55.8,57.95
2018-10-06 16:00:00,72.06,38376,0.787016534,5,16,10,78.66,64.62,70.01
2018-10-06 17:00:00,82.27,42201,0.832538693,5,17,10,82.96,74.21,75.46
2018-10-06 18:00:00,75.78,43840,0.864862863,5,18,10,79.9,74.39,77.49
2018-10-06 19:00:00,61.39,40947,0.832892649,5,19,10,68.1,65.31,68.88
2018-10-06 20:00:00,60.73,39804,0.82456341,5,20,10,64.53,67.19,69.26
2018-10-06 21:00:00,61.84,42711,0.890580363,5,21,10,59.15,61.19,65.69
2018-10-06 22:00:00,57.87,40061,0.905269633,5,22,10,55.04,59.53,62.86
2018-10-06 23:00:00,47.63,36097,0.855497205,5,23,10,53.68,56.1,57.2
2018-10-07 00:00:00,45.75,34034,0.829496062,6,0,10,51.52,51.41,54.87
2018-10-07 01:00:00,43.02,30667,0.769614867,6,1,10,51,47.38,49.66
2018-10-07 02:00:00,42.5,28901,0.729338976,6,2,10,50,47.59,42.54
2018-10-07 03:00:00,43.8,28383,0.720716867,6,3,10,46.91,51.61,43.41
2018-10-07 04:00:00,44.6,29148,0.735796668,6,4,10,53.03,69.13,48.33
2018-10-07 05:00:00,46.56,30512,0.759343317,6,5,10,62.37,77.32,46.79
2018-10-07 06:00:00,50.74,31627,0.76745492,6,6,10,63.98,84.97,54.41
2018-10-07 07:00:00,55.98,34431,0.804898323,6,7,10,70.72,79.56,49.8
2018-10-07 08:00:00,55.09,36414,0.830372392,6,8,10,64.79,73.7,54.44
2018-10-07 09:00:00,55.13,37383,0.855415362,6,9,10,59.06,72.45,56.44
2018-10-07 10:00:00,54.06,38775,0.882352941,6,10,10,58,69.95,59.72
2018-10-07 11:00:00,50.9,38505,0.883266156,6,11,10,51.62,66.23,59.69
2018-10-07 12:00:00,49.91,35514,0.835548432,6,12,10,50.2,61.17,41.45
2018-10-07 13:00:00,49.05,34292,0.809083759,6,13,10,49.38,59.45,45.34
2018-10-07 14:00:00,50.21,33749,0.778452437,6,14,10,54.81,58.18,48.25
2018-10-07 15:00:00,55.48,34133,0.757415763,6,15,10,59.93,60.42,55.8
2018-10-07 16:00:00,70,37458,0.760797829,6,16,10,72.06,69.93,64.62
2018-10-07 17:00:00,80.94,42292,0.792290472,6,17,10,82.27,75,74.21
2018-10-07 18:00:00,77.07,45133,0.839826231,6,18,10,75.78,75.67,74.39
2018-10-07 19:00:00,71.47,43072,0.811045841,6,19,10,61.39,70.08,65.31
2018-10-07 20:00:00,69.11,41712,0.80803848,6,20,10,60.73,64.91,67.19
2018-10-07 21:00:00,64.02,44752,0.871195412,6,21,10,61.84,59.49,61.19
2018-10-07 22:00:00,55.88,41721,0.863678346,6,22,10,57.87,59.14,59.53
2018-10-07 23:00:00,53.98,38734,0.847739362,6,23,10,47.63,56.97,56.1
2018-10-08 00:00:00,51.5,37594,0.833139989,0,0,10,45.75,51.41,51.41
2018-10-08 01:00:00,47.32,35195,0.791390019,0,1,10,43.02,48.55,47.38
2018-10-08 02:00:00,47.94,34546,0.768429555,0,2,10,42.5,48.29,47.59
2018-10-08 03:00:00,53.4,36344,0.762358066,0,3,10,43.8,50.64,51.61
2018-10-08 04:00:00,62.94,41155,0.779346851,0,4,10,44.6,58.18,69.13
2018-10-08 05:00:00,79.98,47815,0.837722214,0,5,10,46.56,73.43,77.32
2018-10-08 06:00:00,82.65,50374,0.869631101,0,6,10,50.74,74.26,84.97
2018-10-08 07:00:00,84.59,51360,0.878332251,0,7,10,55.98,75.49,79.56
2018-10-08 08:00:00,81.42,51481,0.893512036,0,8,10,55.09,73.7,73.7
2018-10-08 09:00:00,72.88,50946,0.898797712,0,9,10,55.13,70.47,72.45
2018-10-08 10:00:00,71.69,50798,0.898995241,0,10,10,54.06,71.5,69.95
2018-10-08 11:00:00,71.69,50092,0.890830125,0,11,10,50.9,69.93,66.23
2018-10-08 12:00:00,66.05,48696,0.881027866,0,12,10,49.91,65.99,61.17
2018-10-08 13:00:00,64.34,47329,0.868143782,0,13,10,49.05,65.1,59.45
2018-10-08 14:00:00,65.63,46346,0.850104983,0,14,10,50.21,65.01,58.18
2018-10-08 15:00:00,74.9,45870,0.812063025,0,15,10,55.48,67.13,60.42
2018-10-08 16:00:00,85.37,47948,0.812668795,0,16,10,70,73.94,69.93
2018-10-08 17:00:00,102.29,52123,0.844530056,0,17,10,80.94,81.12,75
2018-10-08 18:00:00,85.77,52425,0.880438733,0,18,10,77.07,80,75.67
2018-10-08 19:00:00,78.31,48156,0.833163991,0,19,10,71.47,75.21,70.08
2018-10-08 20:00:00,74.27,45788,0.801090847,0,20,10,69.11,69.95,64.91
2018-10-08 21:00:00,70.84,48419,0.866297881,0,21,10,64.02,65.1,59.49
2018-10-08 22:00:00,68.51,46164,0.872247829,0,22,10,55.88,61.87,59.14
2018-10-08 23:00:00,58.09,42846,0.851639911,0,23,10,53.98,58.44,56.97
2018-10-09 00:00:00,56.68,41727,0.85313833,1,0,10,51.5,50.62,51.41
2018-10-09 01:00:00,52.6,39120,0.820298363,1,1,10,47.32,38.89,48.55
2018-10-09 02:00:00,55.77,38013,0.798054115,1,2,10,47.94,40.37,48.29
2018-10-09 03:00:00,60.77,39356,0.793620106,1,3,10,53.4,55.65,50.64
2018-10-09 04:00:00,74.27,43821,0.820439849,1,4,10,62.94,61.03,58.18
2018-10-09 05:00:00,93.26,50385,0.883628723,1,5,10,79.98,77,73.43
2018-10-09 06:00:00,98.69,52650,0.906925614,1,6,10,82.65,78.68,74.26
2018-10-09 07:00:00,92.41,52916,0.911650244,1,7,10,84.59,79.73,75.49
2018-10-09 08:00:00,84.27,52121,0.913607553,1,8,10,81.42,78,73.7
2018-10-09 09:00:00,72.2,50856,0.914629099,1,9,10,72.88,76.89,70.47
2018-10-09 10:00:00,72.05,50231,0.908090711,1,10,10,71.69,75.67,71.5
2018-10-09 11:00:00,71,49766,0.908388412,1,11,10,71.69,75.85,69.93
2018-10-09 12:00:00,66.72,48424,0.903165268,1,12,10,66.05,71.52,65.99
2018-10-09 13:00:00,67.25,47052,0.892872386,1,13,10,64.34,68.24,65.1
2018-10-09 14:00:00,70.79,46078,0.873505393,1,14,10,65.63,64.59,65.01
2018-10-09 15:00:00,83.2,45851,0.837870743,1,15,10,74.9,74.14,67.13
2018-10-09 16:00:00,90,47746,0.83583227,1,16,10,85.37,77.03,73.94
2018-10-09 17:00:00,110.28,52026,0.865970479,1,17,10,102.29,85.6,81.12
2018-10-09 18:00:00,92.55,51762,0.885405565,1,18,10,85.77,81.65,80
2018-10-09 19:00:00,80.71,46773,0.842572439,1,19,10,78.31,78.27,75.21
2018-10-09 20:00:00,70.02,44084,0.810505797,1,20,10,74.27,73.38,69.95
2018-10-09 21:00:00,62.81,45895,0.84852723,1,21,10,70.84,65.95,65.1
2018-10-09 22:00:00,57.52,43502,0.840958139,1,22,10,68.51,62.77,61.87
2018-10-09 23:00:00,55.13,39912,0.797139782,1,23,10,58.09,59,58.44
2018-10-10 00:00:00,54.88,38422,0.793115718,2,0,10,56.68,58.08,50.62
2018-10-10 01:00:00,54.05,35711,0.744670861,2,1,10,52.6,51.23,38.89
2018-10-10 02:00:00,54.64,34701,0.723471164,2,2,10,55.77,47.53,40.37
2018-10-10 03:00:00,55.46,36041,0.719735137,2,3,10,60.77,54.91,55.65
2018-10-10 04:00:00,72.16,40451,0.741876865,2,4,10,74.27,74.67,61.03
2018-10-10 05:00:00,88,46461,0.798044318,2,5,10,93.26,80.37,77
2018-10-10 06:00:00,93.22,48921,0.822462591,2,6,10,98.69,81.22,78.68
2018-10-10 07:00:00,86.84,50171,0.846574831,2,7,10,92.41,82.31,79.73
2018-10-10 08:00:00,80.81,49533,0.860723575,2,8,10,84.27,79.17,78
2018-10-10 09:00:00,74.49,49127,0.872780361,2,9,10,72.2,76.89,76.89
2018-10-10 10:00:00,73,48569,0.880043325,2,10,10,72.05,74.98,75.67
